"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CNBKA","Century Bancorp, Inc.","74.54","268964843.66","n/a","1987","Finance","Major Banks","https://www.nasdaq.com/symbol/cnbka",
"CFFA","CF Finance Acquisition Corp.","9.88","285121120.44","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/cffa",
"CFFAU","CF Finance Acquisition Corp.","10.2","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/cffau",
"CFFAW","CF Finance Acquisition Corp.","0.4134","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/cffaw",
"CHAC","Chardan Healthcare Acquisition Corp.","9.7958","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/chac",
"CTAC","ChaSerg Technology Acquisition Corp.","9.88","223683200","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ctac",
"CTACU","ChaSerg Technology Acquisition Corp.","10.18","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ctacu",
"CTACW","ChaSerg Technology Acquisition Corp.","0.65","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ctacw",
"CHFC","Chemical Financial Corporation","42.4","3033231212.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/chfc",
"CHMG","Chemung Financial Corp","47.58","230071757.76","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/chmg",
"GLG","China Bat Group, Inc.","2.37","2331662.88","n/a","2013","Finance","Major Banks","https://www.nasdaq.com/symbol/glg",
"JRJC","China Finance Online Co. Limited","1.4","29707441.4","21219601","2004","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jrjc",
"HGSH","China HGS Real Estate, Inc.","1.06","47753000","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/hgsh",
"CLDC","China Lending Corporation","1.24","30413354.76","n/a","2014","Finance","Diversified Financial Services","https://www.nasdaq.com/symbol/cldc",
"LFC","China Life Insurance Company Limited","13.64","77106128880","n/a","2003","Finance","Life Insurance","https://www.nasdaq.com/symbol/lfc",
"XRF","China Rapid Finance Limited","1.05","69047170.5","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/xrf",
"CB","Chubb Limited","139.91","64132076895.67","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cb",
"CINF","Cincinnati Financial Corporation","85.52","13950697067.28","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cinf",
"CIT","CIT Group Inc (DEL)","49","4939640608","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cit",
"BLW","Citigroup Inc.","14.8","542221916.8","n/a","2003","Finance","Major Banks","https://www.nasdaq.com/symbol/blw",
"C","Citigroup Inc.","64.42","150774449417.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/c",
"C^K","Citigroup Inc.","27.28","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/c^k",
"C^N","Citigroup Inc.","27.4","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/c^n",
"CZNC","Citizens & Northern Corp","25.8","319731195.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cznc",
"CZWI","Citizens Community Bancorp, Inc.","12.15","133540540.65","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/czwi",
"CFG","Citizens Financial Group, Inc.","34.01","15657864104.06","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/cfg",
"CZFC","Citizens First Corporation","24.76","62831099.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/czfc",
"CIZN","Citizens Holding Company","23.18","113687005.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cizn",
"CIA","Citizens, Inc.","6.62","325888002.9","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/cia",
"CHCO","City Holding Company","76.59","1266055447.23","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/chco",
"CIVB","Civista Bancshares, Inc. ","21.25","331574353.75","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/civb",
"CIVBP","Civista Bancshares, Inc. ","66.05","668426","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/civbp",
"CME","CME Group Inc.","168.07","60141468956.52","n/a","2002","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cme",
"CNA","CNA Financial Corporation","43.42","11781425011.72","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cna",
"CCNE","CNB Financial Corporation","25.38","386779195.26","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ccne",
"CNF","CNFinance Holdings Limited","5.8624","398770425.8048","n/a","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/cnf",
"CNO","CNO Financial Group, Inc.","16.39","2642685886.61","n/a","n/a","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/cno",
"CCB","Coastal Financial Corporation","17.04","202822263.6","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/ccb",
"CVLY","Codorus Valley Bancorp, Inc","21.15","200032893","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cvly",
"COHN","Cohen & Company Inc.","6.855","8355724.02","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cohn",
"CNS","Cohen & Steers Inc","42.47","2005503050.8","n/a","2004","Finance","Investment Managers","https://www.nasdaq.com/symbol/cns",
"CCH","Collier Creek Holdings","9.92","436480000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/cch",
"CIGI","Colliers International Group Inc. ","67.83","2580133954.86","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/cigi",
"CBAN","Colony Bankcorp, Inc.","17","143563436","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cban",
"COLB","Columbia Banking System, Inc.","33.86","2480821466.5","n/a","1992","Finance","Major Banks","https://www.nasdaq.com/symbol/colb",
"CLBK","Columbia Financial, Inc.","15.67","1815983372.25","n/a","2018","Finance","Savings Institutions","https://www.nasdaq.com/symbol/clbk",
"CMA","Comerica Incorporated","76.93","12148433952.97","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cma",
"CBSH","Commerce Bancshares, Inc.","59.14","6571556665.3","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbsh",
"CBSHP","Commerce Bancshares, Inc.","26.7","160200","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbshp",
"CBU","Community Bank System, Inc.","61.1","3135530105.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbu",
"ESXB","Community Bankers Trust Corporation.","7.24","160237880.96","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/esxb",
"CFBI","Community First Bancshares, Inc.","10.26","76316445","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cfbi",
"CTBI","Community Trust Bancorp, Inc.","41.31","733981745.43","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ctbi",
"CWBC","Community West Bancshares","10.15","86044493.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cwbc",
"CNFR","Conifer Holdings, Inc.","4.55","38575819.1","n/a","2015","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cnfr",
"CNFRL","Conifer Holdings, Inc.","23.4634","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cnfrl",
"CNOB","ConnectOne Bancorp, Inc.","19.95","706738345.95","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cnob",
"CTO","Consolidated-Tomoka Land Co.","59.8","323475841","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/cto",
"CPSS","Consumer Portfolio Services, Inc.","3.55","78627480.3","n/a","1992","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/cpss",
"GYC","Corporate Asset Backed Corp CABCO","21.03","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gyc",
"CLDB","Cortland Bancorp","23.95","104173494.8","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cldb",
"CRVL","CorVel Corp.","65.47","1220241579.13","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/crvl",
"ICBK","County Bancorp, Inc.","17.1","114732108","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/icbk",
"COWN","Cowen Inc.","15.06","443848756.74","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cown",
"COWNL","Cowen Inc.","25.6","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cownl",
"COWNZ","Cowen Inc.","25.32","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cownz",
"CPF","CPB Inc.","29.07","838278246.87","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cpf",
"PMTS","CPI Card Group Inc.","3.4272","38249392.4064","n/a","2015","Finance","Finance Companies","https://www.nasdaq.com/symbol/pmts",
"BAP","Credicorp Ltd.","243.1","19389899100","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bap",
"CACC","Credit Acceptance Corporation","455.76","8559303603.12","n/a","1992","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/cacc",
"DGLD","Credit Suisse AG","46.389","18741619.89","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/dgld",
"DSLV","Credit Suisse AG","30.25","29007814","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/dslv",
"GLDI","Credit Suisse AG","8.55","35835837.3","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/gldi",
"SLVO","Credit Suisse AG","6.72","22185360.96","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/slvo",
"TVIX","Credit Suisse AG","25.15","821985271.65","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/tvix",
"UGLD","Credit Suisse AG","94.58","112695191.14","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ugld",
"USLV","Credit Suisse AG","65.45","222609521.75","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/uslv",
"USOI","Credit Suisse AG","23.9372","7899276","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/usoi",
"VIIX","Credit Suisse AG","12.12","44228037.36","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/viix",
"ZIV","Credit Suisse AG","74.7","101816100","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ziv",
"CS","Credit Suisse Group","12.06","30760043389.74","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cs",
"CRSAU","Crescent Acquisition Corp","10.03","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/crsau",
"CRESY","Cresud S.A.C.I.F. y A.","11.54","460508223.68","39905392","1997","Finance","Real Estate","https://www.nasdaq.com/symbol/cresy",
"CFR","Cullen/Frost Bankers, Inc.","99.75","6290536444.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cfr",
"CURO","CURO Group Holdings Corp.","10.04","466015505.48","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/curo",
"CWK","Cushman & Wakefield plc","17.99","3896584419.56","n/a","2018","Finance","Real Estate","https://www.nasdaq.com/symbol/cwk",
"CUBI","Customers Bancorp, Inc","18.78","583693160.94","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cubi",
"CVBF","CVB Financial Corporation","21.21","2968827690.57","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cvbf",
"DDMX","DD3 Acquisition Corp.","10","72232000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ddmx",
"DDMXU","DD3 Acquisition Corp.","10.12","73098784","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ddmxu",
"DDMXW","DD3 Acquisition Corp.","0.3","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ddmxw",
"DKT","Deutsch Bk Contingent Cap Tr V","25.87","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/dkt",
"DB","Deutsche Bank AG","8.5","17556146389.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/db",
"DXB","Deutsche Bank AG","25.39","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/dxb",
"DFBH","DFB Healthcare Acquisitions Corp.","10.02","313125000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/dfbh",
"DFBHU","DFB Healthcare Acquisitions Corp.","10.15","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/dfbhu",
"DFBHW","DFB Healthcare Acquisitions Corp.","1.1","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/dfbhw",
"DHIL","Diamond Hill Investment Group, Inc.","140.96","494264540.32","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/dhil",
"DPHCU","DiamondPeak Holdings Corp.","10.02","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/dphcu",
"DCOM","Dime Community Bancshares, Inc.","19.17","688124096.28","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/dcom",
"DFS","Discover Financial Services","73.78","24069804594.5","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/dfs",
"DNBF","DNB Financial Corp","38.6","167038219","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/dnbf",
"DGICA","Donegal Group, Inc.","13.29","377792995.98","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/dgica",
"DGICB","Donegal Group, Inc.","12.12","344533567.44","n/a","1986","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/dgicb",
"LYL","Dragon Victory International Limited","1.4059","16057337.8246","n/a","2017","Finance","Finance/Investors Services","https://www.nasdaq.com/symbol/lyl",
"DXF","Dunxin Financial Holdings Limited","3.31","68958332.23","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/dxf",
"ETFC","E*TRADE Financial Corporation","48.06","11781267543.18","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/etfc",
"EBMT","Eagle Bancorp Montana, Inc.","16.89","108732617.88","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","51.16","1766800419.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/egbn",
"EFBI","Eagle Financial Bancorp, Inc.","15.6742","25748917.4436","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/efbi",
"EWBC","East West Bancorp, Inc.","50.6","7344417707","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ewbc",
"EV","Eaton Vance Corporation","41.53","4800344555.88","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/ev",
"EDTX","EdtechX Holdings Acquisition Corp.","10.05","79457812.5","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtx",
"EDTXU","EdtechX Holdings Acquisition Corp.","10.2","80643750","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtxu",
"EDTXW","EdtechX Holdings Acquisition Corp.","0.19","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtxw",
"EHTH","eHealth, Inc.","61.83","1394005515.57","n/a","2006","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/ehth",
"ELVT","Elevate Credit, Inc.","4.37","189473568.52","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/elvt",
"EFC","Ellington Financial Inc.","17.83","530367186.08","n/a","2010","Finance","Real Estate","https://www.nasdaq.com/symbol/efc",
"ESBK","Elmira Savings Bank NY (The)","17","51653004","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/esbk",
"EMCI","EMC Insurance Group Inc.","31.89","690119276.13","n/a","1982","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/emci",
"EMCF","Emclaire Financial Corp","31","83660072","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/emcf",
"EIG","Employers Holdings Inc","40.32","1323700076.16","n/a","2007","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/eig",
"ECPG","Encore Capital Group Inc","27.81","858894969.33","n/a","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/ecpg",
"ENVA","Enova International, Inc.","22.82","768802673.66","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/enva",
"ESGR","Enstar Group Limited","174","3736556214","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgr",
"ESGRO","Enstar Group Limited","25.715","113146","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgro",
"ESGRP","Enstar Group Limited","25.78","412480","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgrp",
"ENFC","Entegra Financial Corp.","22.79","157710058.97","n/a","2014","Finance","Banks","https://www.nasdaq.com/symbol/enfc",
"EBTC","Enterprise Bancorp Inc","29.58","346748976.54","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebtc",
"EFSC","Enterprise Financial Services Corporation","41.67","1119917752.92","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/efsc",
"EFX","Equifax, Inc.","120.23","14591711785.86","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/efx",
"EQBK","Equity Bancshares, Inc.","28.28","446925440.36","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/eqbk",
"ERIE","Erie Indemnity Company","177.4","9276222583.2","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/erie",
"ESQ","Esquire Financial Holdings, Inc.","22.3","167979722.9","n/a","2017","Finance","Commercial Banks","https://www.nasdaq.com/symbol/esq",
"ESSA","ESSA Bancorp, Inc.","15.57","184034503.98","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/essa",
"ESNT","Essent Group Ltd.","45.09","4428877640.13","n/a","2013","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esnt",
"EEFT","Euronet Worldwide, Inc.","141.33","7330962066.54","n/a","1997","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/eeft",
"EVBN","Evans Bancorp, Inc.","36.44","177049060.24","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/evbn",
"EVR","Evercore Inc.","93.29","3824463664.7","n/a","2006","Finance","Investment Managers","https://www.nasdaq.com/symbol/evr",
"RE","Everest Re Group, Ltd.","214.89","8740698240.69","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/re",
"EXPI","eXp World Holdings, Inc.","10.67","650641704.68","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/expi",
"FNB","F.N.B. Corporation","10.94","3542482942.54","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fnb",
"FANH","Fanhua Inc.","26.11","943005000.42","36116622","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/fanh",
"FPAC","Far Point Acquisition Corporation","9.99","783540675","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/fpac",
"FMAO","Farmers & Merchants Bancorp, Inc.","29.82","331469011.02","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fmao",
"FMNB","Farmers National Banc Corp.","14.1","391847488.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmnb",
"FBSS","Fauquier Bankshares, Inc.","21.42","81084424.68","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbss",
"FBK","FB Financial Corporation","33.01","1017791487.23","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/fbk",
"FFG","FBL Financial Group, Inc.","63.45","1564190973","n/a","1996","Finance","Life Insurance","https://www.nasdaq.com/symbol/ffg",
"AGM","Federal Agricultural Mortgage Corporation","73.67","785962465.97","n/a","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/agm",
"FLF","Federal Life Group, Inc.","12","42363000","n/a","2018","Finance","Life Insurance","https://www.nasdaq.com/symbol/flf",
"FII","Federated Investors, Inc.","29.71","2994814020.79","n/a","1998","Finance","Investment Managers","https://www.nasdaq.com/symbol/fii",
"FNHC","FedNat Holding Company","16.38","209409192.72","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/fnhc",
"FFBW","FFBW, Inc.","10.9","72840405.4","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ffbw",
"FG","FGL Holdings","7.97","1767806556.06","n/a","2017","Finance","Life Insurance","https://www.nasdaq.com/symbol/fg",
"FDBC","Fidelity D & D Bancorp, Inc.","59.5","226622826.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fdbc",
"FNF","Fidelity National Financial, Inc.","37.75","10393755065","n/a","2014","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/fnf",
"LION","Fidelity Southern Corporation","28.1","775442682.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/lion",
"FITB","Fifth Third Bancorp","26.22","20218492138.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","27.06","487080","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fitbi",
"FISI","Financial Institutions, Inc.","27.15","432461435.7","n/a","1999","Finance","Major Banks","https://www.nasdaq.com/symbol/fisi",
"FTAC","FinTech Acquisition Corp. III","9.79","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/ftac",
"FTACU","FinTech Acquisition Corp. III","10.22","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ftacu",
"FTACW","FinTech Acquisition Corp. III","0.9","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/ftacw",
"FAF","First American Corporation (The)","53.12","5921615903.36","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/faf",
"FBNC","First Bancorp","35.35","1051381891.7","n/a","1987","Finance","Major Banks","https://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","25.71","279821752.41","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fnlc",
"FBP","First BanCorp.","11.77","2556895603.13","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbp",
"BUSE","First Busey Corporation","24.73","1374992550.32","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","20.68","181546804.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","52.74","177443413.56","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fcap",
"FCBP","First Choice Bancorp","21.33","248302956.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcbp",
"FCNCA","First Citizens BancShares, Inc.","420","4831262100","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcnca",
"FCF","First Commonwealth Financial Corporation","13.01","1283265275.39","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcf",
"FCBC","First Community Bankshares, Inc.","33.33","526586902.71","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","19.24","147445624.56","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcco",
"FDEF","First Defiance Financial Corp.","28.9","573939232.1","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","24.52","2412510319.32","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffbc",
"FFIN","First Financial Bankshares, Inc.","58.89","3993726287.46","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","42.5","522225082.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","16.24","170673062","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","13.82","615012291.66","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","21.4","188473545","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fgbi",
"FHB","First Hawaiian, Inc.","26.37","3556635343.74","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/fhb",
"FHN","First Horizon National Corporation","14.37","4561523088.09","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fhn",
"INBK","First Internet Bancorp","19.68","198871005.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/inbk",
"INBKL","First Internet Bancorp","25.8244","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/inbkl",
"FIBK","First Interstate BancSystem, Inc.","40.21","1539319059.16","n/a","2010","Finance","Major Banks","https://www.nasdaq.com/symbol/fibk",
"FRME","First Merchants Corporation","37.45","1861167143.15","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/frme",
"FMBH","First Mid-Illinois Bancshares, Inc.","32.99","549988397.33","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","20.9","2233124767.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmbi",
"FNWB","First Northwest Bancorp","16.1","177759794.1","n/a","2015","Finance","Banks","https://www.nasdaq.com/symbol/fnwb",
"FSFG","First Savings Financial Group, Inc.","54.5","125584895","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fsfg",
"FUNC","First United Corporation","17.32","122781254.84","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","10.01","63043600.62","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fusb",
"MYFW","First Western Financial, Inc.","13.04","103908196.8","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/myfw",
"FSV","FirstService Corporation","88.72","3079427106.16","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/fsv",
"FPH","Five Point Holdings, LLC","7.55","519216044.35","n/a","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/fph",
"FBC","Flagstar Bancorp, Inc.","33.53","1892510821.95","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fbc",
"FFIC","Flushing Financial Corporation","22.21","626037356.64","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffic",
"FNCB","FNCB Bancorp Inc.","7.82","157248947.02","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fncb",
"FOCS","Focus Financial Partners Inc.","36.79","1717179982.57","n/a","2018","Finance","Investment Managers","https://www.nasdaq.com/symbol/focs",
"FOR","Forestar Group Inc","17.47","732968979.02","n/a","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/for",
