"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"EMN","Eastman Chemical Company","78.87","10946042671.08","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/emn",
"ECL","Ecolab Inc.","178.14","51369623095.62","n/a","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/ecl",
"EGO","Eldorado Gold Corporation","4.45","706667662.9","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ego",
"ESI","Element Solutions Inc.","10.23","2582007069.84","n/a","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/esi",
"EMES","Emerge Energy Services LP","2.01","62382565.02","n/a","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/emes",
"EMX","EMX Royalty Corporation","1.16","93954379.8","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/emx",
"EXK","Endeavour Silver Corporation","2.41","316713097.43","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/exk",
"UUUU","Energy Fuels Inc","3.55","324843655.25","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/uuuu",
"NPO","EnPro Industries","66.62","1387211005.42","n/a","n/a","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/npo",
"EGI","Entree Resources Ltd.","0.361","63128593.089","n/a","2017","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/egi",
"EVA","Enviva Partners, LP","32.97","876101226.63","n/a","2015","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/eva",
"EVGN","Evogene Ltd.","1.8","46357734.6","n/a","n/a","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/evgn",
"FOE","Ferro Corporation","17.8","1463091719.2","n/a","n/a","Basic Industries","Paints/Coatings","https://www.nasdaq.com/symbol/foe",
"AG","First Majestic Silver Corp.","6.3","1238744089.8","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ag",
"FSI","Flexible Solutions International Inc.","2.23","25937109.93","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/fsi",
"FTK","Flotek Industries, Inc.","3.32","190402049.8","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ftk",
"FLR","Fluor Corporation","38.5","5374914622","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/flr",
"FMC","FMC Corporation","78.96","10391790499.44","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/fmc",
"FSM","Fortuna Silver Mines Inc.","3.2","511806704","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fsm",
"FBHS","Fortune Brands Home & Security, Inc.","47.56","6699979805.6","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/fbhs",
"FNV","Franco-Nevada Corporation","74.33","13905643094.93","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fnv",
"FCX","Freeport-McMoran, Inc.","13.12","19011652571.2","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fcx",
"FF","FutureFuel Corp.","13.23","578723104.89","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ff",
"GCP","GCP Applied Technologies Inc.","29.32","2125665519.68","n/a","2016","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gcp",
"GMO","General Moly, Inc","0.215","29479682.86","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gmo",
"GEVO","Gevo, Inc.","2.25","26231370.75","n/a","2011","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gevo",
"GLT","Glatfelter","14.66","645378118.24","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/glt",
"GFI","Gold Fields Limited","3.7","3065941015.9","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gfi",
"GORO","Gold Resource Corporation","3.92","240697270.8","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/goro",
"GSV","Gold Standard Ventures Corporation","1.03","267741172.58","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/gsv",
"GG","Goldcorp Inc.","11.47","9971063271.61","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gg",
"AUMN","Golden Minerals Company","0.2683","25863948.5563","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/aumn",
"GSS","Golden Star Resources, Ltd","3.93","427658705.37","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gss",
"GV","Goldfield Corporation (The)","2.42","59344532.28","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/gv",
"GRAM","Grana y Montero S.A.A.","3.57","520815876","n/a","2018","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/gram",
"GVA","Granite Construction Incorporated","43.79","2044354279.06","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/gva",
"GLDD","Great Lakes Dredge & Dock Corporation","9.1","574964016.9","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/gldd",
"GPL","Great Panther Mining Limited","0.955","261240934.735","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gpl",
"GPP","Green Plains Partners LP","15.92","368352104.4","n/a","2015","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gpp",
"GPRE","Green Plains, Inc.","16.94","701703587.2","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gpre",
"SIM","Grupo Simec, S.A. de C.V.","8.72","1421557673.68","n/a","1993","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/sim",
"GURE","Gulf Resources, Inc.","1.19","55835704.4","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gure",
"FUL","H. B. Fuller Company","49.53","2520358864.53","n/a","n/a","Basic Industries","Home Furnishings","https://www.nasdaq.com/symbol/ful",
"HMY","Harmony Gold Mining Company Limited","1.8","957937458.6","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/hmy",
"HL","Hecla Mining Company","2.23","1077062686.96","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hl",
"HL^B","Hecla Mining Company","55.88","0","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hl^b",
"HCCI","Heritage-Crystal Clean, Inc.","26.19","629919156.24","n/a","2008","Basic Industries","Miscellaneous","https://www.nasdaq.com/symbol/hcci",
"HXL","Hexcel Corporation","70.14","5952679676.16","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hxl",
"HCLP","Hi-Crush Partners LP","4.51","455791419.49","n/a","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hclp",
"HBM","Hudbay Minerals Inc.","7.44","1943864803.44","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/hbm",
"HUN","Huntsman Corporation","22.97","5364020944.09","n/a","2005","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hun",
"HYGS","Hydrogenics Corporation","7.96","151123895.44","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hygs",
"IAG","Iamgold Corporation","3.4","1591098737.8","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/iag",
"NGVT","Ingevity Corporation","109.92","4589569122.24","n/a","2016","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ngvt",
"IOSP","Innospec Inc.","84.01","2083832429.76","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/iosp",
"IBP","Installed Building Products, Inc.","48.22","1442530762.42","n/a","2014","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/ibp",
"IFF","International Flavors & Fragrances, Inc.","130.53","13919036136.51","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/iff",
"IFFT","International Flavors & Fragrances, Inc.","50.69","0","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ifft",
"IP","International Paper Company","47.13","18863128288.47","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/ip",
"THM","International Tower Hill Mines Ltd","0.5033","94173397.6281","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/thm",
"IPI","Intrepid Potash, Inc","3.7","484111008.1","n/a","2008","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/ipi",
"ICL","Israel Chemicals Shs","5.29","6772793067.63","n/a","2014","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/icl",
"JEC","Jacobs Engineering Group Inc.","76.59","10685595771.27","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/jec",
"JELD","JELD-WEN Holding, Inc.","18.05","1820436071.2","n/a","2017","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/jeld",
"KBR","KBR, Inc.","19.46","2744071257.76","n/a","2006","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/kbr",
"KGC","Kinross Gold Corporation","3.36","4207465977.12","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/kgc",
"KL","Kirkland Lake Gold Ltd.","31.01","6505491303.85","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/kl",
"KOP","Koppers Holdings Inc.","26.42","542897816.48","n/a","2006","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/kop",
"KRA","Kraton Corporation","33.32","1063700982.68","n/a","2009","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/kra",
"KRO","Kronos Worldwide Inc","14.17","1642412080.66","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/kro",
"FSTR","L.B. Foster Company","19.66","208027984.46","n/a","n/a","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/fstr",
"LEGH","Legacy Housing Corporation","12.49","299760000","n/a","2018","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/legh",
"LEN","Lennar Corporation","48.86","15815703155.98","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/len",
"LEN.B","Lennar Corporation","n/a","0","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/len.b",
"LMB","Limbach Holdings, Inc.","7.73","58676713.94","n/a","n/a","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/lmb",
"LIN","Linde plc","178.02","97004900452.5","n/a","2018","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lin",
"LAC","Lithium Americas Corp.","4.37","387775826.19","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/lac",
"LTHM","Livent Corporation","12.01","1753460000","n/a","2018","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lthm",
"LOOP","Loop Industries, Inc.","7.76","262332278.56","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/loop",
"LPX","Louisiana-Pacific Corporation","24.13","2978495936.57","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/lpx",
"LXU","Lsb Industries Inc.","6.23","179099797.03","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lxu",
"LXFR","Luxfer Holdings PLC","25.68","693372788.64","n/a","2012","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lxfr",
"LYB","LyondellBasell Industries NV","89.36","33166589341.28","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lyb",
"MAG","MAG Silver Corporation","9.83","840853049.08","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/mag",
"MBII","Marrone Bio Innovations, Inc.","1.45","160494700","n/a","2013","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/mbii",
"MLM","Martin Marietta Materials, Inc.","205.43","12825107475.64","n/a","1994","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/mlm",
"MAS","Masco Corporation","39.58","11648158617.74","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/mas",
"DOOR","Masonite International Corporation","50.74","1296929013.12","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/door",
"MTZ","MasTec, Inc.","49.01","3726121497.8","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/mtz",
"MTRX","Matrix Service Company","19.26","515866138.02","n/a","1990","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/mtrx",
"MUX","McEwen Mining Inc.","1.48","531502441.08","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/mux",
"MDU","MDU Resources Group, Inc.","25.68","5047787941.68","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/mdu",
"MTL","Mechel PAO","2.05","512013016.35","n/a","2004","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/mtl",
"MERC","Mercer International Inc.","13.85","903043004.85","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/merc",
"MSB","Mesabi Trust","29.8","390976298","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/msb",
"MEOH","Methanex Corporation","59.05","4562555705.65","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/meoh",
"MTX","Minerals Technologies Inc.","59.33","2090214766.94","n/a","1992","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/mtx",
"MOS","Mosaic Company (The)","27.51","10604293427.49","n/a","n/a","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/mos",
"MPVD","Mountain Province Diamonds Inc.","0.89","186997136.38","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/mpvd",
"MYRG","MYR Group, Inc.","35.5","589290912","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/myrg",
"NP","Neenah, Inc.","66.22","1116469200","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/np",
"NGD","New Gold Inc.","0.8312","481360629.8792","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ngd",
"NEWA","Newater Technology, Inc.","7.65","82688850","n/a","2017","Basic Industries","Miscellaneous","https://www.nasdaq.com/symbol/newa",
"NEU","NewMarket Corporation","429.94","4810222892.44","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/neu",
"NEM","Newmont Mining Corporation","35.83","19155911461.47","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nem",
"NEXA","Nexa Resources S.A.","12.43","1653766627.7","n/a","2017","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nexa",
"NXE","Nexgen Energy Ltd.","1.74","612210987.3","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nxe",
"NL","NL Industries, Inc.","3.84","187113538.56","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/nl",
"OSB","Norbord Inc.","26.57","2169934250.31","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/osb",
"NAK","Northern Dynasty Minerals, Ltd.","0.591","204268915.653","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nak",
"NWPX","Northwest Pipe Company","24.66","240066456.3","n/a","1995","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/nwpx",
"NG","Novagold Resources Inc.","4.16","1353009236.8","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ng",
"NRCG","NRC Group Holdings Corp.","8.93","329539717.92","n/a","2017","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/nrcg",
"NUE","Nucor Corporation","59.49","18131488675.74","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/nue",
"NTR","Nutrien Ltd.","53.37","32223269531.07","n/a","2018","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/ntr",
"OLN","Olin Corporation","23.35","3850145470.95","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/oln",
"ZEUS","Olympic Steel, Inc.","17.35","190995722.65","n/a","1994","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/zeus",
"OMN","OMNOVA Solutions Inc.","7.42","332748556.98","n/a","n/a","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/omn",
"OPNT","Opiant Pharmaceuticals, Inc.","12.34","48438954.74","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/opnt",
"OCC","Optical Cable Corporation","4.69","34879093.83","n/a","n/a","Basic Industries","Telecommunications Equipment","https://www.nasdaq.com/symbol/occ",
"OEC","Orion Engineered Carbons S.A","19.52","1161801080.96","n/a","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/oec",
"ORN","Orion Group Holdings, Inc.","2.93","84675277.16","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/orn",
"OR","Osisko Gold Royalties Ltd","11.38","1762913866.1","n/a","2016","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/or",
"OSN","Ossen Innovation Co., Ltd.","1.82","4089605.52","2247036","2010","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/osn",
"PEIX","Pacific Ethanol, Inc.","1.01","49379332.28","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/peix",
"PAAS","Pan American Silver Corp.","12.94","2710138951.92","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/paas",
"PZG","Paramount Gold Nevada Corp.","0.8202","21751666.2708","n/a","2015","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/pzg",
"PATK","Patrick Industries, Inc.","44.69","1066839814.07","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/patk",
"PESI","Perma-Fix Environmental Services, Inc.","3.62","43210394.26","n/a","n/a","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/pesi",
"PGLC","Pershing Gold Corporation","1.08","36371074.68","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/pglc",
"PLG","Platinum Group Metals Ltd.","1.94","63624028.54","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/plg",
